Časová značka,ID.dotaznik,ID.tazatel,ID.supervizor,Date,Incidence.number,A.1,A.2,A.3,B.1,B.2,B.3,B.4,B.5,B.5a,C.1,C.1a,C.1.1,C.1.2,D.1,D.1a,D.1.1,D.1.1a,D.1.2,D.1.3,D.1.4,E.1,E.1.1,E.1.2,E.1.2male,E.1.2female,E.1.3,E.1.3-8,E.1.4,E.1.5,E.1.5-1,F.1,F.1.1,F.1.2,F.1.3,G.1,G.1.1,G.2,G.2.1,G.2.2,G.2.3,G.2.3-15,H.1,H.2,H.2-2,H.3,H.4,H.5,H.6,prepsal,Type.of.incidence,A.2,A.3,B.1,B.2,B.3,B.4,B.5,B.5-answer,C.1,C.1-answer,C.1.1,C.1.2,D.1,D.1-answer,D.1.1,D.1.1-answer,D.1.2,D.1.3,D.1.4,E.1,E.1.1,E.1.2,E.1.3,E.1.4,E.1.4-answer,E.1.5,E.1.5-answer,F1.,F1.1,F.1.1-answer,F.1.2,F.1.3,G.1,G.1.1,G.2,G.2.1,G.2.1-answer,G.2.2,H.1,H.2,H.2-answer,H.3,H.4,H.5,H.6
15.8.2016 17:24:17,PPŘA-485-2-52,BAME,"BAME, VAWA",14.5.2016,1,19,"Vyhrozoval, ze me napadne, kdyz mu nenecha jeji majetek - vybaveni bytu. Bylo to kvuli odmitnuti souziti.",7,5,98,98,2,1,,2,,,,2,,,,,,,2,3,"1, 2",1,1,8,5; 6,41,1,"Chybi, potreba doplnit.",2,,,,2,,1,,,,,"Byla to nahlasit na policii. Ti ji rekli, at jede do Berouna. Tam vsak kvuli svemu zdravotnimu stavu jeste nejela.",2,Neuvedeno,3,3,3,7,VAWA,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8.2016 17:29:43,PPŘA-485-2-52,BAME,"BAME, VAWA",14.5.2016,2,1,Syn pronajimatelky bytu v Broumech ji fyzicky napadl.,7,6,98,4,2,1,,2,,,,1,Modriny,3,nevyplneno,,,5,1,1,1,1,,5,,41,,Syn majitelky bytu,2,,,,2,,2,3,,2; 7,,,,,,,,,VAWA,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8.2016 17:33:28,PPŘA-485-2-52,BAME,"BAME, VAWA",14.5.2016,3,11,"Jeji nezletily syn za ni podepsal zmenu zdravotni pojistovny bez jejiho vedomi, za prepis dostal sto korun.",7,5,98,3,1,1,,2,,,,2,,,,,,,1,1,1,1,,2,,16,1,C,2,,,,2,,2,1,"Hlasila pojistovne, vse je v procesu. Jeste to neni skonceno.",9; 10,,,,,,,,,VAWA,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8.2016 17:52:43,JTAC-315-1-27,KATV,"LULU, PEBU",27.7.2016,1,18,"Vloupani do sklepa, neco vzali, ale nevi co",1,1,3,3,1,12,,2,,,,2,,,,,,,1,1,1,1,,4,,2,1,R,2,,,,2,,2,3,,5;9,,,,,,,,,ADKO,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8.2016 17:55:51,PPŘA-485-1-60,BAME,"BAME, VAWA",14.5.2016,1,17,Spali jsme a nekdo nam rozbil okno kamenem.,7,13,98,6,1,1,,1,"Rozbite okno, ale zaplatila to sprava budov.",0,1,2,,,,,,,7,,,,,,,,,,1,2,2,1,2,,2,1,"Sprava budov, opravila to.",2; 7,,,,,,,,,VAWA,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8.2016 17:56:11,JTAC-315-1-27,KATV,"LULU, PEBU",27.7.2016,2,12,Poskodili zamek,2,1,98,98,1,1,,1,"Poskozeny zamek u dveri, musel koupit retez",150,4,2,,,,,,,7,,,,,,,,,,2,,,,2,,1,,,,,"Oznamili, ze se o to postaraji a budou se snazit",1,,4,3,3,1,ADKO,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8.2016 17:59:22,JTAC-315-1-27,KATV,"LULU, PEBU",27.7.2016,3,5,Ukradli mu telefon a SIM kartu,3,5,98,3,1,12,,1,Odcizený telefon a SIM karta,500,3,2,,,,,,,7,,,,,,,,,,2,,,,2,,1,,,,,Resi to,1,,3,3,3,1,ADKO,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8.2016 18:04:25,JTAC-315-1-27,KATV,"LULU, PEBU",27.7.2016,4,9,"Postavali na ulici skinheadi a hajlovali a pokrikovali ""cikane"", na dennim poradku, znaji se od mladi",1,2,5,5,1,7,,2,,,,2,,,,,,,3,3,"1, 2",2,1,4,,27,1,C,2,,,,1,"hajlovali, nadavky cikane",2,3,,5;15,Nemel jsem s nima problemy,,,,,,,,ADKO,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8.2016 18:21:23,PPŘA-484-1-45,BAME,"BAME, VAWA",14.5.2016,1,21,"Nabidli mu pernik. On odmitl, protoze drogy nebere.",7,9,98,5,1,18,,2,,,,2,,,,,,,3,1,1,3,,5,,1,1,R,2,,,,2,,2,2,,2,,,,,,,,,VAWA,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8.2016 18:24:20,JTAA-425-2-58,BAGL,LULU,27.7.2016,1,22,"Zapaleni dveri ve sklepe od deti - Romove, cca 10 let. ",7,5,98,4,1,12,,2,,,,2,,,,,,,5,3,98,,,1,,29,1,R,2,,,,2,,1,,,,,"Policie si vedla celkem dobre, dostali pokutu",1,,2,1,3,1,ADKO,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8.2016 18:30:30,PPŘA-484-1-45,BAME,"BAME, VAWA",14.5.2016,2,23,"Pracovni vykoristovani. Za dva mesice prace dostal 2500, zbytek jsem nedostal. Chybi zde jeste neco, posilam Bare k precteni foto. ",7,5,98,98,2,9,,1,Vyplata,9400,4,2,,,,,,,1,1,1,1,,5,,38,1,C,2,,,,2,,2,2,,7,,,,,,,,,VAWA,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8.2016 18:43:28,JTAC-156-2-25,KASA,LULU,27.7.2016,1,5,Byvaly pritel ji vzal celou penezenku (na drogy),7,8,98,98,2,1,,1,Penize,25000,7,2,,,,,,,1,1,1,1,,4,,8,1,C,2,,,,2,,2,3,,5;10,,,,,,,,,ADKO,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8.2016 18:46:48,JTAC-156-2-25,KASA,LULU,27.7.2016,2,9,"V noci sli do herny a lidmi rasisticky nadavali, pritel si to s nima vyrikal a rasisty poslal domů",6,2,5,6,1,16,,2,,,,2,,,,,,,5,1,1,5,,5,,1,1,C,2,,,,1,Primo jim nadavali kvuli jejich etnicite,2,3,,9,,,,,,,,,ADKO,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8.2016 19:52:45,JVEA-X-2-20,LULU,"LULU, PEBU",30.7.2016,1,11,"Podomni prodej - nabizeli supervyhodnou karticku pojisteni, koupila si ji a pak musela platit exekuce",5,5,98,2,1,1,,2,Exekuce,10000,6,2,,,,,,,2,3,"1, 2",1,1,8,4;5,1,1,C,2,,,,2,,2,2,,7,,,,,,,,,ADKO,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
